Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Première Moisson,Pain baguette cuite 325 g x3,surgele,unité (3x325g),5.89,196.333,caisse (24x325g),40.99,0.526,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/pain-surgele/pain-baguette-congele-premiere-moisson-09647/
Signature passion,Pain ciabatta carré 5 x 85 g,surgele,unité (5x85g),2.49,49.8,caisse (16X5X85g),35.49,0.522,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/pain-surgele/pain-ciabatta-carre-congele-signature-passion-18730/
Signature passion,Pain ciabatta en rectangle surgelé 110 g x5,surgele,unité (5X110g),2.99,59.8,caisse (12x5X110g),31.99,0.485,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/pain-surgele/pain-ciabatta-rectangle-6-surgele-signature-passion-31414/
Signature passion,Pain ciabatta sandwich multigrains x5,surgele,unité (5x110g),2.99,59.8,caisse (12X5X110g),30.19,0.457,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/pain-surgele/pain-ciabatta-sandwich-multigrains-surgele-signature-passion-29614/
Bridor,Pain petit artisan 30 g x200,surgele,N/A,N/A,N/A,caisse (200x30g),32.99,0.55,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/pain-surgele/petit-pain-artisan-surgele-bridor-28018/
Bridor,Pain petit artisan 30 g x200,surgele,N/A,N/A,N/A,caisse (200x30g),32.99,0.55,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/pain-surgele/petit-pain-artisan-surgele-bridor-28018/
7 Days,Pain pita grec 750 g,surgele,unité (750g),2.89,0.385,caisse (12x750g),30.99,0.344,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/pain-surgele/pain-pita-grecque-congele-7-days-08902/
Skoulakis,Pain pita surgelé x10,surgele,unité (10un),2.99,0.299,caisse (12X10un),32.99,0.275,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/pain-surgele/pain-pita-surgele-skoulakis-39130/
Ocean Jewel,Palourde en coquille blanche cuite congelée 1 lb,surgele,unité (1lb),4.29,0.946,caisse (10x1lb),37.99,0.838,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/palourde-en-coquille-blanche-cuite-congelee-ocean-jewel-30846/
Snow Leg,Pattes de simili de crabe surgelées 907 g,surgele,unité (907g),15.99,1.763,caisse (5x907g),69.49,1.532,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/simili-de-crabe-surgele--snow-leg-16054/
Lesters,"Peperoni 5,1 cm / 2'' 5 kg",surgele,unité (5kg),43.99,0.88,caisse (3x5kg),120.99,0.807,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/porc-surgele/pepperoni-classico-tranche-surgele-lesters-37070/
Boulangers Fous,Petits Pains 45 g x24,surgele,unité (24x45g),4.49,18.708,caisse (6x24x45g),23.69,0.366,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/pain-surgele/petit-pain-surgele-boulangers-fous-25055/
Bridor,Petits pains baguette française congelés,surgele,unité (120x68g),35.99,29.992,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/pain-surgele/pain-baguette-petite-francaise-congele-bridor-18808/
Signature passion,Petits pains ciabatta 6'' x60,surgele,N/A,N/A,N/A,caisse (60X110g),25.49,0.386,https://www.mayrand.ca/fr/nos-produits/surgele/boulangerie-surgelee/pain-surgele/petits-pains-ciabatta-6-congeles-signature-passion-18731/
Ilios,Piccoli 4 fromages surgelés 300 g,surgele,unité (300g),4.99,1.663,caisse (12x300g),54.99,1.528,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/piccoli-4-fromages-surgele-ilios-31989/
Ilios,Piccoli tomates et mozzarella surgelés 300 g,surgele,unité (300g),4.99,1.663,caisse (12x300g),54.99,1.528,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/piccoli-tomates-et-mozzarella-surgele-ilios-31990/
Ilios,Piccoli tomates et sauce pesto surgelé 300 g,surgele,unité (300g),4.99,1.663,caisse (12x300g),54.99,1.528,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/piccoli-tomates-et-sauce-pesto-surgele-ilios-31991/
Jjwilk,Pierogies au cheddar et jalapeno surgelés 907 g,surgele,unité (907g),3.49,0.385,caisse (10X907g),26.99,0.298,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/pierogies-au-cheddar-et-jalapeno-surgeles-jjwilk-34081/
Jjwilk,Pierogies au cheddar surgelés 907 g,surgele,unité (907g),2.99,0.33,caisse (10x907g),25.99,0.287,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/pierogies-au-cheddar-congele-jjwilk-07844/
Jjwilk,Pierogies aux 3 fromages surgelés 907 g,surgele,unité (907g),3.49,0.385,caisse (10x907g),25.99,0.287,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/pierogies-aux-3-fromages-congeles-jjwilk-08889/
Jjwilk,Pierogies aux oignons surgelés 907 g,surgele,unité (907g),3.49,0.385,caisse (10x907g),25.99,0.287,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/pierogies-a-loignon-congele-jjwilk-07841/
Lac Brome,Pilons d’ailes de canard miel et ail congelés 650 g,surgele,unité (650g),12.69,1.952,caisse (2x650g),25.39,1.953,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/pilons-dailes-de-canard-miel-et-ail-congeles-lac-brome-50814/
Delissio,Pizza 3 viandes avec croûte farcie surgelée 702 g,surgele,unité (702g),7.99,1.138,caisse (12x702g),83.99,0.997,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-croute-farcie-3-viandes-surgelee-delissio-35437/
Oggi,Pizza americana végétalienne congelée 390 g,surgele,unité (390g),9.99,2.562,caisse (12x390g),112.99,2.414,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-americana-vegetalienne-congelee-oggi-35352/
Dr oetker,Pizza au pepperoni croûte mince surgelée 320 g,surgele,unité (320g),5.99,1.872,caisse (7x320g),35.99,1.607,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-ristorante-au-pepperoni-croute-mince-surgele-dr-oetker-35410/
Dr oetker,Pizza au pepperoni surgelée 395 g,surgele,unité (395g),5.99,1.516,caisse (5x395g),27.99,1.417,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-au-pepperoni-surgelee-dr-oetker-35396/
Dr oetker,Pizza au pollo croûte mince surgelée 335 g,surgele,unité (355g),5.99,1.687,caisse (7x355g),35.99,1.448,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-ristorante-au-pollo-croute-mince-surgelee-dr-oetker-35407/
Dr oetker,Pizza aux légumes croûte mince surgelée 385 g,surgele,unité (385g),5.99,1.556,caisse (7x385g),35.99,1.335,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-ristorante-aux-legumes-croute-mince-surgelee-dr-oetker-35399/
Dr oetker,Pizza aux quatre fromage surgelée 340 g,surgele,unité (340g),5.99,1.762,caisse (7x340g),35.99,1.512,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-ristorante-au-quatre-fromage-surgelee-dr-oetker-35411/
Dr oetker,Pizza aux épinards croûte mince surgelé 390 g,surgele,unité (390g),5.99,1.536,caisse (7x390g),35.99,1.318,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-ristorante-aux-epinards-croute-mince-surgele-dr-oetker-35414/
Mikes,Pizza croûte farcie pepperoni & bacon surgelée 895 g,surgele,unité (895g),7.99,0.893,caisse (12x895g),83.99,0.782,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-croute-farcie-pepperoni--bacon-surgel-mikes-35354/
Dr oetker,Pizza deluxe surgelée 395 g,surgele,unité (395g),5.99,1.516,caisse (5x395g),27.99,1.417,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-deluxe-surgelee-dr-oetker-35395/
Dr oetker,Pizza deluxe surgelée 395 g,surgele,unité (395g),5.99,1.516,caisse (5x395g),27.99,1.417,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-deluxe-surgelee-dr-oetker-35395/
Mikes,Pizza deluxe toute garnie surgelée 925 g,surgele,unité (925g),7.99,0.864,caisse (12x925g),83.99,0.757,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-deluxe-toute-garnie-surgelee-mikes-35387/
Stromboli,Pizza fromage et fines herbes congelée 371 g,surgele,unité (371g),4.49,1.21,caisse (7x371g),29.99,1.155,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-fromage-et-fines-herbes-congelee-stromboli-35504/
Mikes,Pizza internationale surgelée 1 kg,surgele,unité (1kg),7.99,0.799,caisse (12x1kg),83.99,0.7,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-internazionale-surgelee-mikes-35381/
Delissio,Pizza lève au four 3 viandes surgelée 834 g,surgele,unité (834g),6.99,0.838,caisse (12x834g),77.99,0.779,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-laf-3-viandes-12--surgelee-delissio-35438/
Delissio,Pizza pepperoni avec croûte farcie surgelée 660 g,surgele,unité (660g),7.99,1.211,caisse (12x660g),83.99,1.06,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-croute-farcie-pepperoni-surgelee-delissio-35430/
Stromboli,Pizza pepperoni et fromage congelée 365 g,surgele,unité (365g),4.49,1.23,caisse (7x365g),29.99,1.174,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-pepperoni-et-fromage-congelee-stromboli-35507/
Resto Pizz,Pizza pepperoni fromage surgelée 765 g,surgele,unité (765g),7.49,0.979,caisse (14x765g),99.99,0.934,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-pepperoni-fromage-surgelee-resto-pizz-35426/
Maple Lodge,Pizza pepperoni halal 570 g,surgele,unité (570g),8.29,1.454,caisse (12X570g),83.99,1.228,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-pepperoni-halal-congelee-maple-lodge-36120/
Maple Lodge,Pizza pepperoni halal 570 g,surgele,unité (570g),8.29,1.454,caisse (12X570g),83.99,1.228,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-pepperoni-halal-congelee-maple-lodge-36120/
Dr oetker,Pizza pepperoni jambon champignon surgelée 330 g,surgele,unité (330g),5.99,1.815,caisse (7x330g),35.99,1.558,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-ristorante-aux-pep-jamb-champ-surgelee-dr-oetker-35397/
Mikes,Pizza pepperoni surgelée 880 g,surgele,unité (880g),7.99,0.908,caisse (12x880g),83.99,0.795,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-pepperoni-surgelee-mikes-35355/
Mikes,Pizza pepperoni surgelée 880 g,surgele,unité (880g),7.99,0.908,caisse (12x880g),83.99,0.795,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-pepperoni-surgelee-mikes-35355/
McCain,Pizza pochette 3 fromages x6,surgele,unité (600g),6.99,1.165,caisse (8x600g),51.99,1.083,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-pochette-3-fromages-x6-surgelee-mccain-24446/
McCain,Pizza pochette pepperoni x6,surgele,unité (600g),6.99,1.165,caisse (8X600g),51.99,1.083,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-pochette-pepperoni-x6-surgelee-mccain-24444/
Mikes,Pizza poulet BBQ avec croûte farcie  surgelée 825 g,surgele,unité (825g),7.99,0.968,caisse (12x825g),83.99,0.848,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-croute-farcie-poulet-bbq-surgelee-mikes-35353/
Oggi,Pizza sicilienne végétalienne congelée 390 g,surgele,unité (390g),9.99,2.562,caisse (12x390g),112.99,2.414,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-siciliana-vegetalienne-congelee-oggi-35350/
Stromboli,Pizza toute garnie congelée 390 g,surgele,unité (390g),4.49,1.151,caisse (7x390g),29.99,1.099,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-toute-garnie-congelee-stromboli-35503/
Resto Pizz,Pizza toute garnie et bacon surgelée 850 g,surgele,unité (850g),7.49,0.881,caisse (14x850g),99.99,0.84,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-toute-garnie--bacon-surgelee-resto-pizz-35428/
Resto Pizz,Pizza toute garnie surgelée 800 g,surgele,unité (800g),7.49,0.936,caisse (14x800g),99.99,0.893,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-toute-garnie-surgelee-resto-pizz-35427/
Dr oetker,Pizza trois viandes surgelée 395 g,surgele,unité (395g),5.99,1.516,caisse (5x395g),27.99,1.417,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pizza-surgelee/pizza-trois-viandes-surgelee-dr-oetker-35394/
Fruits de mer Québec,Planchette de poissons fumés surgelés 200 g,surgele,unité (200g),18.99,9.495,caisse (12X200g),201.99,8.416,https://www.mayrand.ca/fr/nos-produits/surgele/poisson-surgele/saumon-fume-surgele/planchette-poisson-fume-surgele-fruits-de-mer-quebec-28347/
Green Ocean,Plateau de crevettes cuites et décortiquées surgelées 312 g,surgele,unité (312g),7.29,2.337,caisse (12x312g),76.99,2.056,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/plateau-de-crevettes-cuite-et-decortiquees-surgel.-green-ocean-28397/
Green Ocean,Plateau de grosses crevettes cuites décortiquées 567 g,surgele,unité (567g),15.99,2.82,caisse (6X567g),83.99,2.469,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/plateau-grosse-crevette-cuite-decortique-surgel.-green-ocean-28398/
Green Ocean,Plateau de grosses crevettes cuites décortiquées 567 g,surgele,unité (567g),15.99,2.82,caisse (6X567g),83.99,2.469,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-cuite-surgelee/plateau-grosse-crevette-cuite-decortique-surgel.-green-ocean-28398/
Pogo,Pogo Conagra x120,surgele,N/A,N/A,N/A,caisse (120un),68.99,0.575,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pogo-congele-pogo-05936/
Alasko,Poireaux en dés surgelés 2 kg,surgele,unité (2kg),6.29,0.315,caisse (6X2kg),33.99,0.283,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/poireaux-en-des-surgeles-alasko-18758/
Eco-v,"Pois et carottes surgelés 1,75 kg",surgele,unité (1.75kg),5.29,0.302,caisse (6x1.75kg),29.99,0.286,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/pois-et-carotte-congele-eco-v-15188/
Eco-v,"Pois verts surgelés 1,75 kg",surgele,unité (1.75kg),6.29,0.359,caisse (6x1.75kg),34.99,0.333,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/pois-verts-congeles-eco-v-15190/
Janes,Poisson en pâte à la bière surgelé 450 g,surgele,unité (450g),6.99,1.553,caisse (6X450g),38.99,1.444,https://www.mayrand.ca/fr/nos-produits/surgele/poisson-surgele/poisson-pane-surgele/poisson-en-pate-a-la-biere-congele-janes-20235/
Saroma,Poitrine de boeuf fumée 125 g,surgele,N/A,N/A,N/A,caisse (30x125g),70.99,1.893,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/poitrine-de-boeuf-fumee-saroma-29565/
Lac Brome,Poitrine de canard en cubes congelée 300 g,surgele,unité (300g),8.99,2.997,caisse (12x300g),107.89,2.997,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/poitrine-de-canard-en-cubes-congelee-lac-brome-50821/
Varazano,Poitrine de poulet désossées assaisonnées 4 kg,surgele,N/A,N/A,N/A,caisse (4kg),39.99,1.0,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/volaille-surgelee/poitrine-de-poulet-desossee-assaisonnee-surgelee-varazano-30454/
Flamingo,Poitrine de poulet en morceaux crus tempura 2 kg,surgele,unité (2kg),32.69,1.634,caisse (2x2kg),58.99,1.475,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/viande-panee-surgelee/poitrine-de-poulet-morceaux-crus-tempura-surgele-flamingo-30144/
Saroma,Poitrines de poulet BBQ cuites cov congelées,surgele,unité (1.1kg),14.99,1.363,caisse (5x1.1kg),72.99,1.327,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/volaille-surgelee/poitrines-de-poulet-bbq-cuites-cov-congelees-saroma-34939/
Flamingo,Poitrines de poulet désossées assaisonnées non cuites surgelées4 kg,surgele,N/A,N/A,N/A,caisse (4kg),61.99,1.55,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/volaille-surgelee/poitrine-de-poulet-surgelee-flamingo-23911/
Alasko,Poivrons rouges en dé surgelées 2 kg,surgele,unité (2KG),5.99,0.3,caisse (6X2KG),34.99,0.292,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/poivron-rouge-de-iqf-alasko-41966/
Alasko,Poivrons verts en dés surgelés 2 kg,surgele,unité (2KG),4.49,0.225,caisse (6X2KG),24.99,0.208,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/poivrons-verts-en-des-surgeles-iqf-alasko-41967/
Cavendish,Pomme de terre en rondelles 5 lb,surgele,unité (5lb),6.29,0.277,caisse (6x5lb),35.29,0.259,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/pommes-de-terre-surgelees/frites-en-rondelles-dollars-surgelees-cavendish-33944/
McCain,Pomme de terre gaufrée épicée congelée 650 g,surgele,unité (650g),3.79,0.583,caisse (12x650g),44.99,0.577,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/frites-surgelees/patates-gaufrees-epicees-congelees-mccain-30871/
McCain,Pomme de terre rissolée pour déjeuner 650 g,surgele,unité (650g),3.79,0.583,caisse (12x650g),44.99,0.577,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/frites-surgelees/patates-rissolees-pour-dejeuner-congelees-mccain-30870/
Below Zero,Pommes tranchées surgelées 1 kg,surgele,unité (1kg),5.29,0.529,caisse (5x1kg),22.99,0.46,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/pommes-tranchees-surgelees-below-zero-31428/
Anchor,"Poppers japaleno pané 1,13 kg",surgele,N/A,N/A,N/A,caisse (2x1.13kg),33.59,1.486,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/poppers-japaleno-pane-surgele-anchor-02447/
Nestlé,Pops glacés 65 ml,surgele,unité (10x65ml),5.99,59.9,caisse (6x10x65ml),31.99,0.82,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/pops-glaces-lifesavers-nestle-37054/
Arahova,Porc souvlaki surgelé 400 g,surgele,unité (400g),7.99,1.998,caisse (8x400g),56.99,1.781,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/porc-surgele/souvlaki-de-porc-surgele-arahova-39243/
Fjord Oceanic,Portions de saumon rose sauvage,surgele,unité (1lb),7.49,1.651,caisse (10x1lb),69.99,1.543,https://www.mayrand.ca/fr/nos-produits/surgele/poisson-surgele/saumon-surgele/portions-de-saumon-rose-sauvage-fjord-oceanic-33746/
Green Ocean,Portions de saumon sauvage du Pacifique surgelées 800 g,surgele,unité (800g),13.99,1.749,caisse (10X800g),119.99,1.5,https://www.mayrand.ca/fr/nos-produits/surgele/poisson-surgele/saumon-surgele/portions-de-saumon-sauvage-du-pacifique-surgeles-green-ocean-28392/
Fruits de mer Québec,Pot-en-pot de l'Échouerie surgelé 280 g,surgele,unité (280g),12.99,4.639,caisse (12X280g),143.99,4.285,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/pot-en-pot-de-lechouerie-surgele-fruits-de-mer-quebec-31296/
Campbell,"Potage parmentier et bacon 1,81 kg",surgele,unité (1.81kg),15.99,0.883,caisse (3X1.81kg),42.99,0.792,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/soupe-surgelee/potage-parmentier-et-bacon-campbell-48995/
Sélection du Pâtissier,Pouding chômeur,surgele,unité (1un),16.09,16.09,caisse (2un),30.99,15.495,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/pouding-chomeur-selection-du-patissier-27667/
Epikura,Poulet et pois sauce rôtisseur en purée 185 g,surgele,unité (185g),8.99,4.859,caisse (8X185g),62.99,4.256,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/puree-surgelee/poulet-et-pois-sauce-rotisseur-en-puree-epikura-26526/
Maple Lodge,Poulet haché maigre surgelé halal 454 g,surgele,unité (454g),2.99,0.659,caisse (24X454g),52.99,0.486,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/viande-halal-surgelee/poulet-hache-maigre-halal-surgele-maple-lodge-23720/
