Brand                   ,Description                                                      ,Catérogie ,Format (petit)          ,Prix Total ,Prix unitaire ,Format (grand)     ,Prix Total ,Prix unitaire ,URL
Famille Fontaine        ,Tranche de gigot d'agneau du Québec avec os 400 g                ,boucherie ,"unité (env. 0,4 kg)"   ,38.99      ,9.747         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/agneau/tranche-gigot-dagneau-avec-os-quebec-famille-fontaine-50365/
Famille Fontaine        ,Tranche de palette de veau avec os 1 kg                          ,boucherie ,unité (env. 1 kg)       ,16.99      ,1.699         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/veau/tranche-de-palette-de-veau-avec-os-famille-fontaine-52388/
Not available           ,Trio congelé cubes poulet porc boeuf pour tourtière 3 x 325 g    ,boucherie ,"unité (env. 0,975 kg)" ,16.99      ,1.743         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/cubes-poulet-porc-boeuf-pour-pate-congeles--57081/
Not available           ,Trio cubes poulet porc boeuf pour tourtière 3 x 325 g            ,boucherie ,"unité (env. 0,975 kg)" ,17.61      ,1.806         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/volaille/trio-cubes-poulet-porc-boeuf-pour-tourtiere--56081/
Famille Fontaine        ,Tête de filet de veau 810 g                                      ,boucherie ,"unité (env. 0,81 kg)"  ,38.99      ,4.814         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/veau/tete-de-filet-de-veau-famille-fontaine-52373/
Not available           ,Tête de filet mignon AA congelée                                 ,boucherie ,unité (env. 2 kg)       ,34.91      ,1.745         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/tete-de-filet-mignon-aa-congele--50153/
Not available           ,Veau hache maigre 4 x 500 g                                      ,boucherie ,unité (env. 2 kg)       ,9.89       ,0.495         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/veau-hache-maigre-congele-500g--53180/
Famille Fontaine        ,Veau haché maigre 454 g                                          ,boucherie ,"unité (env. 0,454 kg)" ,11.99      ,2.641         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/veau/veau-hache-maigre-famille-fontaine-52396/
Lac Brome               ,Viande de canard hachée maigre congelée 350 g                    ,boucherie ,unité (un)              ,9.99       ,9.99          ,caisse (12x1un)    ,119.89     ,9.991         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/viande-de-canard-hachee-maigre-congele-lac-brome-50820/
Canabec                 ,Viande de cheval à fondue chinoise congelé 150 g                 ,boucherie ,unité (150g)            ,6.59       ,4.393         ,caisse (10x150g)   ,61.99      ,4.133         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/viande-de-cheval-a-fondue-chinoise-congele-canabec-50715/
Canabec                 ,Viande de lapin à fondue chinoise congelée 150 g                 ,boucherie ,unité (150g)            ,8.29       ,5.527         ,caisse (10x150g)   ,78.69      ,5.246         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/viande-de-lapin-a-fondue-chinoise-congelee-canabec-50726/
Canabec                 ,Wapiti à fondue chinoise congelé 200 g                           ,boucherie ,unité (200g)            ,10.29      ,5.145         ,caisse (10x200g)   ,97.49      ,4.874         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/wapiti-a-fondue-chinoise-congele-canabec-50721/
Not available           ,Épaule de porc Montréal                                          ,boucherie ,unité (env. 12 kg)      ,4.99       ,0.042         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/epaule-de-porc-montreal--50235/
SJB                     ,Épices à frotter mélange magique 375 g                           ,boucherie ,unité (375g)            ,13.59      ,3.624         ,caisse (8x375g)    ,99.99      ,3.333         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/rub-epices-magiques-sjb-52588/
SJB                     ,Épices à frotter tout usage 330 g                                ,boucherie ,unité (330g)            ,13.59      ,4.118         ,caisse (8x330g)    ,99.99      ,3.788         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/rub-tout-usage-sjb-52587/
